Info 0    [22:58:00.749] Starting TS Server
Info 885  [23:17:14.154] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 886  [23:17:14.154] getCompletionData: Get current token: 0.0030190013349056244
Info 887  [23:17:14.154] getCompletionData: Is inside comment: 0.008058000355958939
Info 888  [23:17:14.154] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 889  [23:17:14.444] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 890  [23:17:14.466] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 175 structureChanged: false structureIsReused:: Completely Elapsed: 21.974303998053074ms
Info 891  [23:17:14.466] Different program with same set of files
Info 892  [23:17:14.467] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 893  [23:17:14.501] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 176 structureChanged: false structureIsReused:: Completely Elapsed: 34.65277500078082ms
Info 894  [23:17:14.501] Different program with same set of files
Info 895  [23:17:15.172] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 896  [23:17:15.176] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 177 structureChanged: false structureIsReused:: Completely Elapsed: 4.117714997380972ms
Info 897  [23:17:15.176] Different program with same set of files
Info 898  [23:17:15.176] getCompletionData: Get current token: 0.006976999342441559
Info 899  [23:17:15.176] getCompletionData: Is inside comment: 0.009273000061511993
Info 900  [23:17:15.176] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 901  [23:17:15.186] getCompletionData: Get current token: 0.0043129995465278625
Info 902  [23:17:15.186] getCompletionData: Is inside comment: 0.01685599982738495
Info 903  [23:17:15.186] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 904  [23:17:15.188] getCompletionData: Get current token: 0.005412999540567398
Info 905  [23:17:15.188] getCompletionData: Is inside comment: 0.014134000986814499
Info 906  [23:17:15.188] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 907  [23:17:15.193] getCompletionData: Get current token: 0.0041900016367435455
Info 908  [23:17:15.193] getCompletionData: Is inside comment: 0.012359999120235443
Info 909  [23:17:15.193] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 910  [23:17:15.699] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 911  [23:17:15.715] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 178 structureChanged: false structureIsReused:: Completely Elapsed: 16.21985600143671ms
Info 912  [23:17:15.716] Different program with same set of files
Info 913  [23:17:16.673] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 914  [23:17:16.685] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 179 structureChanged: false structureIsReused:: Completely Elapsed: 11.651048000901937ms
Info 915  [23:17:16.685] Different program with same set of files
Info 916  [23:17:17.590] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 917  [23:17:17.595] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 180 structureChanged: false structureIsReused:: Completely Elapsed: 4.865703001618385ms
Info 918  [23:17:17.595] Different program with same set of files
Info 919  [23:17:18.005] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 920  [23:17:18.009] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 181 structureChanged: false structureIsReused:: Completely Elapsed: 3.7822319976985455ms
Info 921  [23:17:18.009] Different program with same set of files
Info 922  [23:17:18.808] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 923  [23:17:18.813] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 182 structureChanged: false structureIsReused:: Completely Elapsed: 5.045917000621557ms
Info 924  [23:17:18.813] Different program with same set of files
Info 925  [23:17:19.225] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 926  [23:17:19.229] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 183 structureChanged: false structureIsReused:: Completely Elapsed: 4.871522001922131ms
Info 927  [23:17:19.231] Different program with same set of files
Info 928  [23:17:19.232] getCompletionData: Get current token: 0.24430999904870987
Info 929  [23:17:19.232] getCompletionData: Is inside comment: 0.036983001977205276
Info 930  [23:17:19.232] getCompletionData: Get previous token: 0.017765000462532043
Info 931  [23:17:19.232] getCompletionsAtPosition: isCompletionListBlocker: 0.02015399932861328
Info 932  [23:17:19.232] Returning an empty list because completion was requested in an invalid position.
Info 933  [23:17:19.247] getCompletionData: Get current token: 0.009245000779628754
Info 934  [23:17:19.247] getCompletionData: Is inside comment: 0.0307919979095459
Info 935  [23:17:19.248] getCompletionData: Get previous token: 0.01773499697446823
Info 936  [23:17:19.248] getCompletionsAtPosition: isCompletionListBlocker: 0.024045001715421677
Info 937  [23:17:19.248] Returning an empty list because completion was requested in an invalid position.
Info 938  [23:17:19.250] getCompletionData: Get current token: 0.006286002695560455
Info 939  [23:17:19.250] getCompletionData: Is inside comment: 0.0198730006814003
Info 940  [23:17:19.251] getCompletionData: Get previous token: 0.01216600090265274
Info 941  [23:17:19.251] getCompletionsAtPosition: isCompletionListBlocker: 0.011796999722719193
Info 942  [23:17:19.251] Returning an empty list because completion was requested in an invalid position.
Info 943  [23:17:19.252] getCompletionData: Get current token: 0.0057700015604496
Info 944  [23:17:19.252] getCompletionData: Is inside comment: 0.0168130025267601
Info 945  [23:17:19.252] getCompletionData: Get previous token: 0.011421002447605133
Info 946  [23:17:19.252] getCompletionsAtPosition: isCompletionListBlocker: 0.018693000078201294
Info 947  [23:17:19.252] Returning an empty list because completion was requested in an invalid position.
Info 948  [23:17:19.805] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 949  [23:17:19.810] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 184 structureChanged: false structureIsReused:: Completely Elapsed: 4.636335998773575ms
Info 950  [23:17:19.810] Different program with same set of files
Info 951  [23:17:19.810] getCompletionData: Get current token: 0.00895800068974495
Info 952  [23:17:19.810] getCompletionData: Is inside comment: 0.019753001630306244
Info 953  [23:17:19.810] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 954  [23:17:19.815] getCompletionData: Get current token: 0.005649998784065247
Info 955  [23:17:19.815] getCompletionData: Is inside comment: 0.046227000653743744
Info 956  [23:17:19.815] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 957  [23:17:19.817] getCompletionData: Get current token: 0.005489002913236618
Info 958  [23:17:19.818] getCompletionData: Is inside comment: 0.018516000360250473
Info 959  [23:17:19.818] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 960  [23:17:19.819] getCompletionData: Get current token: 0.004308000206947327
Info 961  [23:17:19.819] getCompletionData: Is inside comment: 0.017165999859571457
Info 962  [23:17:19.819] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 963  [23:17:20.068] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 964  [23:17:20.072] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 185 structureChanged: false structureIsReused:: Completely Elapsed: 4.102634001523256ms
Info 965  [23:17:20.072] Different program with same set of files
Info 966  [23:17:20.720] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 967  [23:17:20.723] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 186 structureChanged: false structureIsReused:: Completely Elapsed: 3.754935000091791ms
Info 968  [23:17:20.724] Different program with same set of files
Info 969  [23:17:21.413] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 970  [23:17:21.417] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 187 structureChanged: false structureIsReused:: Completely Elapsed: 4.261140000075102ms
Info 971  [23:17:21.417] Different program with same set of files
Info 972  [23:17:22.200] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 973  [23:17:22.206] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 188 structureChanged: false structureIsReused:: Completely Elapsed: 5.681551001966ms
Info 974  [23:17:22.206] Different program with same set of files
Info 975  [23:17:22.570] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 976  [23:17:22.576] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 189 structureChanged: false structureIsReused:: Completely Elapsed: 6.332305997610092ms
Info 977  [23:17:22.576] Different program with same set of files
Info 978  [23:17:22.972] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 979  [23:17:22.977] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 190 structureChanged: false structureIsReused:: Completely Elapsed: 4.132787000387907ms
Info 980  [23:17:22.977] Different program with same set of files
Info 981  [23:17:22.977] getCompletionData: Get current token: 0.0168210007250309
Info 982  [23:17:22.977] getCompletionData: Is inside comment: 0.020270001143217087
Info 983  [23:17:22.977] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 984  [23:17:22.983] getCompletionData: Get current token: 0.0055029988288879395
Info 985  [23:17:22.983] getCompletionData: Is inside comment: 0.02419399842619896
Info 986  [23:17:22.983] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 987  [23:17:22.984] getCompletionData: Get current token: 0.004980999976396561
Info 988  [23:17:22.984] getCompletionData: Is inside comment: 0.01993599906563759
Info 989  [23:17:22.984] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 990  [23:17:22.985] getCompletionData: Get current token: 0.0036820024251937866
Info 991  [23:17:22.985] getCompletionData: Is inside comment: 0.015810001641511917
Info 992  [23:17:22.985] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 993  [23:17:23.126] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 994  [23:17:23.141] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 191 structureChanged: false structureIsReused:: Completely Elapsed: 15.0244510024786ms
Info 995  [23:17:23.141] Different program with same set of files
Info 996  [23:17:23.141] getCompletionData: Get current token: 0.006270997226238251
Info 997  [23:17:23.141] getCompletionData: Is inside comment: 0.018484000116586685
Info 998  [23:17:23.141] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 999  [23:17:23.145] getCompletionData: Get current token: 0.00577700138092041
Info 1000 [23:17:23.145] getCompletionData: Is inside comment: 0.021584998816251755
Info 1001 [23:17:23.145] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 1002 [23:17:23.147] getCompletionData: Get current token: 0.009348999708890915
Info 1003 [23:17:23.147] getCompletionData: Is inside comment: 0.024365998804569244
Info 1004 [23:17:23.147] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 1005 [23:17:23.152] getCompletionData: Get current token: 0.006069999188184738
Info 1006 [23:17:23.152] getCompletionData: Is inside comment: 0.05764000117778778
Info 1007 [23:17:23.152] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 1008 [23:17:23.357] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
